course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,1:10pm,2:00pm,14757,,C1002-20251-251,PHED: Rowing (Indoor),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-251/,ERG Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C251,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,1:10pm,2:00pm,14759,,C1002-20251-253,PHED: Soccer (Indoor),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-253/,UBG Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C253,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,1:10pm,2:00pm,14761,,C1002-20251-254,PHED: Pilates (Mat),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-254/,AR4 Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C254,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,2:10pm,3:00pm,14797,,C1002-20251-261,PHED: Functional Fitness,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-261/,FFS Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C261,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,2:10pm,3:00pm,14807,,C1002-20251-262,PHED: Soccer (Indoor),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-262/,UBG Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C262,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,9:00am,9:50am,14915,,C1002-20251-211,PHED: Cardio Fit Hybrid,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-211/,LCL Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,T,20251PHED1002C211,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,9:00am,9:50am,14927,,C1002-20251-212,PHED: Cardio Fit Hybrid,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-212/,LCL Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,T,20251PHED1002C212,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,3:10pm,4:00pm,14939,,C1002-20251-274,PHED: Karate,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-274/,AR4 Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C274,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,4:10pm,5:00pm,14956,,C1002-20251-281,PHED: Karate,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-281/,AR4 Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,TR,20251PHED1002C281,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,9:00pm,11:30pm,14970,,C1002-20251-291,PHED: Kayaking,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-291/,URS Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,R,20251PHED1002C291,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,10:00am,12:00pm,14975,,C1002-20251-301,PHED: Soccer (ADV/INT),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-301/,BAC Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,F,20251PHED1002C301,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,10:00am,4:00pm,14987,,C1002-20251-302,PHED: Sailing (BEG),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-302/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,F,20251PHED1002C302,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,10:00am,4:00pm,14993,,C1002-20251-303,PHED: Sailing (ADV/INT),Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-303/,To be announced,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,F,20251PHED1002C303,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,10:00am,6:00pm,15004,,C1002-20251-304,PHED: Mindful Walking,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-304/,OFF Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,F,20251PHED1002C304,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,8:00am,2:00pm,15099,,C1002-20251-305,PHED: Mindful Walking,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-305/,OFF Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,F,20251PHED1002C305,PHYSICAL EDU
PHED UN1002,PHYSICAL EDUCATION ACTIVITIES,"The required Physical Education program offers a variety of activities in the areas of strength training, dance, cardio fitness, martial arts, individual and dual sports, team sports, and outdoor education. It is our goal that the experiences provided by these activities will contribute to the development of an active, healthy lifestyle.",,12:00pm,6:00pm,15116,,C1002-20251-306,PHED: Mindful Walking,Physical Education,PHED,,https://doc.sis.columbia.edu/subj/PHED/C1002-20251-306/,OFF Marcellus Hartley Dodge Physical Fitness Center,In-Person,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies",1,,F,20251PHED1002C306,PHYSICAL EDU
